encriptado	FECHA_NEGOCIO	SISTEMA	TIPONEGOCIO	GRUPO_NEGOCIO	GRUPO_AFINIDAD	EMPRESA_EJECUTIVO	MODELO_EJECUTIVO	DESC_TIPOCLIENTE	DESC_GRUPOCLIENTE	CODI_PLAN	DESC_PLAN	TIPO_PLAN	TIPO_PLAN_MM	CODI_SUCURSAL	NOMB_SUCURSAL	TIPO_SUCURSAL	ZONA	CIUDAD	CONVERGENCIA	Cargo_Fijo	GRUPO3	GRUPO4	DESCRIPCION_CARGO_SIMPLE	MOVIMIENTO	DIA	MES	ANO	DIA_VENTA	MES_VENTA	ANO_VENTA	CANAL_REASIGNADO	FUNCION_EJECUTIVO	COMPANIA_ORIGEN_PORT_IN	CARGO_FIJO2	ID_DIA
8cEsEVRanwrQ	16/06/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD53	2200 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	13436.97479	MOVIL	PLAN IM	Web Digital	Anulaciones	18	JUNIO	2020	16	JUNIO	2020	Web Digital	Ejecutivo	NA	10075.6303	18/06/2020
8cEsEVRanwrQ	16/06/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD52	2199 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	9235.294118	MOVIL	PLAN IM	Web Digital	Anulaciones	18	JUNIO	2020	16	JUNIO	2020	Web Digital	Ejecutivo	NA	8394.958	18/06/2020
eCKqWpszDfjv	02/03/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	ENTEL	Captura	E S/CTA E IVA PYME C	MICRO Y SOHO	EPB67	GPS Full Empresa	Full	N/A	3515	ESPECIALISTAS GPS	INTEGRADORES Y ESPECIALISTAS GPS	Santiago	Santiago	NUEVO	15182.35294	DATOS	GPS	Especialista GPS	Anulaciones	13	MAYO	2020	2	MARZO	2020	Especialista GPS	Ejecutivo Captura TI	NA	15182.35294	13/05/2020
eCKqWpszDfjv	02/03/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	ENTEL	Captura	E S/CTA E IVA PYME C	MICRO Y SOHO	EPB67	GPS Full Empresa	Full	N/A	3515	ESPECIALISTAS GPS	INTEGRADORES Y ESPECIALISTAS GPS	Santiago	Santiago	NUEVO	15182.35294	DATOS	GPS	Especialista GPS	Anulaciones	13	MAYO	2020	2	MARZO	2020	Especialista GPS	Ejecutivo Captura TI	NA	15182.35294	13/05/2020
eCKqWpszDfjv	02/03/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	ENTEL	Captura	E S/CTA E IVA PYME C	MICRO Y SOHO	EPB67	GPS Full Empresa	Full	N/A	3515	ESPECIALISTAS GPS	INTEGRADORES Y ESPECIALISTAS GPS	Santiago	Santiago	NUEVO	15182.35294	DATOS	GPS	Especialista GPS	Anulaciones	13	MAYO	2020	2	MARZO	2020	Especialista GPS	Ejecutivo Captura TI	NA	15182.35294	13/05/2020
Y9gTC5Cy3qqn	05/10/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MICRO Y SOHO	EPD78	2244 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	18478.9916	MOVIL	PLAN IM	Web Asistido	Anulaciones	7	octubre	2020	5	OCTUBRE	2020	Web Asistido	Ejecutivo	NA	15957.9832	07/10/2020
Y9gTC5Cy3qqn	05/10/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MICRO Y SOHO	EPD78	2244 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	18478.9916	MOVIL	PLAN IM	Web Asistido	Anulaciones	7	octubre	2020	5	OCTUBRE	2020	Web Asistido	Ejecutivo	NA	15957.9832	07/10/2020
EK1g1acVYIuk	30/07/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD52	2199 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	9235.2941	MOVIL	PLAN IM	Web Digital	Anulaciones	10	agosto	2020	30	JULIO	2020	Web Digital	Ejecutivo	NA	9235.2941	10/08/2020
MZa8BvKlFquc	30/06/2020	WCI	SUSCRIPCIONES OFF	SUSCRIPCION	NA	INVERSIONES FAREL	Captura	ALTO RIESGO B	MEDIANAS	EPD53	2200 Emp. Extra SIM	SIM Emp	CAP	4159	INVERSIONES FARELLONES CALAMA	TIENDA EXPRESS	Norte	Calama	UPSELLING	13436.97479	MOVIL	PLAN IM	Franquicia	Anulaciones	30	JUNIO	2020	30	JUNIO	2020	Franquicia	Bz	NA	10075.6303	30/06/2020
MZa8BvKlFquc	30/06/2020	WCI	SUSCRIPCIONES OFF	SUSCRIPCION	NA	INVERSIONES FAREL	Captura	ALTO RIESGO B	MEDIANAS	EPD53	2200 Emp. Extra SIM	SIM Emp	CAP	4159	INVERSIONES FARELLONES CALAMA	TIENDA EXPRESS	Norte	Calama	UPSELLING	13436.97479	MOVIL	PLAN IM	Franquicia	Anulaciones	30	JUNIO	2020	30	JUNIO	2020	Franquicia	Bz	NA	10075.6303	30/06/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
6EOz4rGcmWvC	30/07/2020	WPE	SUSCRIPCIÓN ON MULTIMEDIA	SUSCRIPCION	NA	Entel Call Center	Captura	EMP CON IVA PYME C	MEDIANAS	EPD79	2245 Emp. Extra PRO	PRO EMP	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	25201.6807	MOVIL	PLAN IM	Web Asistido	Anulaciones	4	agosto	2020	30	JULIO	2020	Web Asistido	Ejecutivo	NA	21000	04/08/2020
Y8Of2Dc3FOWs	07/12/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Entel Call Center	Captura	EMP CON IVA PYME C	MICRO Y SOHO	EPD89	2250 Internet Movil E. Extra	OTROS	FU	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	13361.3445	BAM	BAM	Web Asistido	Anulaciones	21	diciembre	2020	7	DICIEMBRE	2020	Web Asistido	Ejecutivo	NA	10000	21/12/2020
Y8Of2Dc3FOWs	07/12/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Entel Call Center	Captura	EMP CON IVA PYME C	MICRO Y SOHO	EPD89	2250 Internet Movil E. Extra	OTROS	FU	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	13361.3445	BAM	BAM	Web Asistido	Anulaciones	21	diciembre	2020	7	DICIEMBRE	2020	Web Asistido	Ejecutivo	NA	10000	21/12/2020
5uGOyiEr9d1m	07/07/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD56	2203 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	22680.6723	MOVIL	PLAN IM	Web Digital	Anulaciones	21	julio	2020	7	JULIO	2020	Web Digital	Ejecutivo	NA	18478.9916	21/07/2020
5uGOyiEr9d1m	07/07/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD56	2203 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	22680.6723	MOVIL	PLAN IM	Web Digital	Anulaciones	21	julio	2020	7	JULIO	2020	Web Digital	Ejecutivo	NA	18478.9916	21/07/2020
nNVArRaKSXcC	27/11/2020	WCI	SUSCRIPCIONES OFF	SUSCRIPCION	NA	PROTEIN CHILE SPA	Captura	EMP CON IVA PYME C	MICRO Y SOHO	EPD53	2200 Emp. Extra SIM	SIM Emp	CAP	4581	PROTEIN IQUIQUE	TIENDA EXPRESS	Norte	Iquique	NUEVO	13436.9748	MOVIL	PLAN IM	Franquicia	Anulaciones	1	diciembre	2020	27	NOVIEMBRE	2020	Franquicia	Bz	NA	10075.6303	01/12/2020
2z40cCTUbdGY	19/10/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Entel Call Center	Atención	RUT +50MM C/CTA.CTE	MICRO Y SOHO	EPD91	2252 Internet Movil E. Extra	OTROS	FU	1543	ASISTENTE VIRTUAL	CALL CENTER	Lima	Lima	UPSELLING	27647.0588	BAM	BAM	Fusion Movil	Anulaciones	23	octubre	2020	19	OCTUBRE	2020	Fusion Movil	Ejecutivo	NA	27647.0588	23/10/2020
eXiikEv21nHA	26/12/2019	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Solutel	Desarrollo	BAJO RIESGO B	MEDIANAS	EPD53	2200 Emp. Extra SIM	SIM Emp	CAP	796	AGENTES MOVILES DESARROLLO CI	AGENTES DESARROLLO	Santiago	Santiago	UPSELLING	13436.97479	MOVIL	PLAN IM	Agentes Desarrollo	Anulaciones	2	ENERO	2020	26	DICIEMBRE	2019	Agentes Desarrollo	NA	NA	10915.96639	02/01/2020
zEv0aKxEhkUK	19/05/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Entel Call Center	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD91	2252 Bam Emp. Extra	OTROS	FU	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	30168.06723	BAM	BAM	Web Asistido	Anulaciones	2	JUNIO	2020	19	MAYO	2020	Web Asistido	Ejecutivo	NA	27647.0588	02/06/2020
vmaec99wnVa7	05/03/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Entel Call Center	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD52	2199 Emp. Extra SIM	SIM Emp	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	9235.294118	MOVIL	PLAN IM	Web Asistido	Anulaciones	12	MARZO	2020	5	MARZO	2020	Web Asistido	NA	NA	8394.958	12/03/2020
vmaec99wnVa7	05/03/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Entel Call Center	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD52	2199 Emp. Extra SIM	SIM Emp	CAP	630	WEB ASISTIDO	WEB EMPRESAS	Santiago	Santiago	NUEVO	9235.294118	MOVIL	PLAN IM	Web Asistido	Anulaciones	12	MARZO	2020	5	MARZO	2020	Web Asistido	NA	NA	8394.958	12/03/2020
EInCuaTd2gpZ	02/06/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD54	2201 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	17638.65546	MOVIL	PLAN IM	Web Digital	Anulaciones	22	JUNIO	2020	2	JUNIO	2020	Web Digital	Ejecutivo	NA	13436.9748	22/06/2020
EInCuaTd2gpZ	02/06/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD54	2201 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	17638.65546	MOVIL	PLAN IM	Web Digital	Anulaciones	22	JUNIO	2020	2	JUNIO	2020	Web Digital	Ejecutivo	NA	13436.9748	22/06/2020
zePqIQx6KZRe	22/09/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD53	2200 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	13436.9748	MOVIL	PLAN IM	Web Digital	Anulaciones	2	octubre	2020	22	SEPTIEMBRE	2020	Web Digital	Ejecutivo	NA	10075.6303	02/10/2020
zePqIQx6KZRe	22/09/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD53	2200 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	13436.9748	MOVIL	PLAN IM	Web Digital	Anulaciones	2	octubre	2020	22	SEPTIEMBRE	2020	Web Digital	Ejecutivo	NA	10075.6303	02/10/2020
zePqIQx6KZRe	22/09/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD53	2200 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	13436.9748	MOVIL	PLAN IM	Web Digital	Anulaciones	2	octubre	2020	22	SEPTIEMBRE	2020	Web Digital	Ejecutivo	NA	10075.6303	02/10/2020
zePqIQx6KZRe	22/09/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD53	2200 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	13436.9748	MOVIL	PLAN IM	Web Digital	Anulaciones	2	octubre	2020	22	SEPTIEMBRE	2020	Web Digital	Ejecutivo	NA	10075.6303	02/10/2020
QvP8yKpewHhv	03/07/2020	WPE	SUSCRIPCION MASIVA	SUSCRIPCION	00:00	Web Digital	Captura	AGIL EMPRESA	MICRO Y SOHO	EPD56	2203 Emp. Extra SIM	SIM Emp	CAP	624	WEB DIGITAL	WEB EMPRESAS	Santiago	Santiago	NUEVO	22680.6723	MOVIL	PLAN IM	Web Digital	Anulaciones	15	julio	2020	3	JULIO	2020	Web Digital	Ejecutivo	NA	27722.6891	15/07/2020
